,State,Year,labor force,unemployment rate,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,All Ages in Poverty Percent,Under Age 18 SAIPE Poverty Universe,Under Age 18 in Poverty Count,Under Age 18 in Poverty Percent,Ages 5 to 17 in Families SAIPE Poverty Universe,Ages 5 to 17 in Families in Poverty Count,Ages 5 to 17 in Families in Poverty Percent,Under Age 5 SAIPE Poverty Universe,Under Age 5 in Poverty Count,Under Age 5 in Poverty Percent,Median Household Income in Dollars
169,California,1977,10382340,8.3,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
170,California,1978,10905557,7.2,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
171,California,1979,11279488,6.2,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
172,California,1980,11579052,6.8,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
173,California,1981,11829789,7.4,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
174,California,1982,12152372,10.0,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
175,California,1983,12293797,9.8,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
176,California,1984,12637075,7.8,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
177,California,1985,12982818,7.2,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
178,California,1986,13335690,6.7,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
179,California,1987,13743990,5.8,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
180,California,1988,14141442,5.3,35876243.5,5008521.0,14.4,9189761.0,1866535.0,21.3,6585361.5,1274716.0,19.975,2488333.5,575759.0,22.9,48440.0
181,California,1989,14552934,5.1,35876243.5,3749256.0,12.7,9189761.0,1652744.0,21.3,6585361.5,977928.0,18.7,2488333.5,554750.0,22.9,33474.0
182,California,1990,15138423,5.8,35876243.5,4169011.0,13.875,9189761.0,1822330.75,22.575,6585361.5,1078904.25,19.975,2488333.5,628351.75,24.474999999999998,33637.5
183,California,1991,15126481,7.7,35876243.5,4588766.0,15.049999999999999,9189761.0,1991917.5,23.85,6585361.5,1179880.5,21.25,2488333.5,701953.5,26.049999999999997,33801.0
184,California,1992,15304998,9.3,35876243.5,5008521.0,16.224999999999998,9189761.0,2161504.25,25.125,6585361.5,1280856.75,22.525,2488333.5,775555.25,27.625,33964.5
185,California,1993,15261199,9.5,35876243.5,5428276.0,17.4,9189761.0,2331091.0,26.4,6585361.5,1381833.0,23.8,2488333.5,849157.0,29.2,34128.0
186,California,1994,15256527,8.6,35876243.5,5321925.5,16.95,9189761.0,2272813.0,25.35,6585361.5,1372798.0,23.0,2488333.5,810255.5,28.299999999999997,35447.5
187,California,1995,15246014,7.9,35876243.5,5215575.0,16.5,9189761.0,2214535.0,24.3,6585361.5,1363763.0,22.2,2488333.5,771354.0,27.4,36767.0
188,California,1996,15422616,7.3,35876243.5,5343610.0,16.7,9189761.0,2295241.0,25.3,6585361.5,1472751.0,23.6,2488333.5,758100.0,28.0,38691.0
189,California,1997,15790063,6.4,35876243.5,5195477.0,16.0,9189761.0,2223674.0,24.6,6585361.5,1487239.0,23.6,2488333.5,679921.0,26.0,39595.0
190,California,1998,16144564,5.9,32955150.0,4917053.0,14.9,9073297.0,2064698.0,22.8,6412059.0,1395571.0,21.8,2553749.0,609994.0,23.9,41003.0
191,California,1999,16416600,5.2,33284948.0,4562089.0,13.7,9160864.0,1854292.0,20.2,6625284.0,1274716.0,19.2,2444897.0,527571.0,21.6,43924.0
192,California,2000,16867808,4.9,33846211.0,4304909.0,12.7,9229783.0,1711407.0,18.5,6634492.0,1173218.0,17.7,2484201.0,482766.0,19.4,46836.0
193,California,2001,17128430,5.4,34262724.0,4418040.0,12.9,9260899.0,1632189.0,17.6,6643954.0,1089969.0,16.4,2479109.0,480211.0,19.4,47064.0
194,California,2002,17257097,6.7,34866022.0,4646661.0,13.3,9369331.0,1795674.0,19.2,6704201.0,1235108.0,18.4,2533561.0,501845.0,19.8,47323.0
195,California,2003,17277618,6.8,35219959.0,4836106.0,13.7,9554368.0,1866535.0,19.5,6844459.0,1288493.0,18.8,2599063.0,520311.0,20.0,48440.0
196,California,2004,17383631,6.2,35468826.0,4681645.0,13.2,9667379.0,1809423.0,18.7,6906485.0,1225762.0,17.7,2657941.0,540606.0,20.3,49894.0
197,California,2005,17530064,5.4,35121556.0,4669056.0,13.3,9498237.0,1761755.0,18.5,6809675.0,1197835.0,17.6,2636473.0,519125.0,19.7,53627.0
198,California,2006,17654109,4.9,35675333.0,4686706.0,13.1,9378637.0,1693631.0,18.1,6697291.0,1146351.0,17.1,2632244.0,503635.0,19.1,56646.0
199,California,2007,17893080,5.4,35768034.0,4445392.0,12.4,9222770.0,1598466.0,17.3,6566539.0,1062605.0,16.2,2605554.0,490575.0,18.8,59928.0
200,California,2008,18178123,7.3,35984453.0,4781201.0,13.3,9218658.0,1702065.0,18.5,6527631.0,1128080.0,17.3,2647579.0,534254.0,20.2,61017.0
201,California,2009,18215140,11.2,36202910.0,5132640.0,14.2,9277571.0,1846994.0,19.9,6542172.0,1214400.0,18.6,2694275.0,594576.0,22.1,58925.0
202,California,2010,18336271,12.2,36593422.0,5785036.0,15.8,9156662.0,2012723.0,22.0,6634166.0,1382859.0,20.8,2476334.0,588090.0,23.7,57664.0
203,California,2011,18415100,11.7,36941941.0,6121726.0,16.6,9128102.0,2085226.0,22.8,6598903.0,1431148.0,21.7,2486458.0,614837.0,24.7,57275.0
204,California,2012,18523793,10.4,37303312.0,6323433.0,17.0,9103796.0,2164589.0,23.8,6571820.0,1499768.0,22.8,2490209.0,625906.0,25.1,58322.0
205,California,2013,18624992,8.9,37593095.0,6328064.0,16.8,9030489.0,2119056.0,23.5,6533698.0,1468727.0,22.5,2452063.0,607880.0,24.8,60185.0
206,California,2014,18758399,7.5,38060226.0,6253423.0,16.4,9017054.0,2040811.0,22.6,6511235.0,1424469.0,21.9,2462741.0,575759.0,23.4,61927.0
207,California,2015,18896477,6.2,38398077.0,5896255.0,15.4,8982601.0,1901985.0,21.2,6483995.0,1315288.0,20.3,2457486.0,547759.0,22.3,64483.0
208,California,2016,19093658,5.5,38513333.0,5527621.0,14.4,8959115.0,1782764.0,19.9,6487993.0,1242780.0,19.2,2430975.0,502432.0,20.7,67715.0
209,California,2017,19311958,4.8,38513333.0,5527621.0,14.4,8959115.0,1782764.0,19.9,6487993.0,1242780.0,19.2,2430975.0,502432.0,20.7,67715.0
210,Colorado,1976,1241819,5.8,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
211,Colorado,1977,1292960,6.4,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
212,Colorado,1978,1347646,5.5,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
213,Colorado,1979,1429392,4.7,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
214,Colorado,1980,1491648,5.8,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
215,Colorado,1981,1539314,5.7,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
216,Colorado,1982,1595941,7.3,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
217,Colorado,1983,1666793,7.1,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
218,Colorado,1984,1715898,5.4,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
219,Colorado,1985,1714199,6.1,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
220,Colorado,1986,1705842,7.5,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
221,Colorado,1987,1701342,7.5,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
222,Colorado,1988,1697028,6.5,4795822.5,451658.0,11.2,1184881.0,160497.75,14.8,832491.0,100588.0,13.3,331446.5,53891.0,16.8,49248.0
223,Colorado,1989,1702489,5.7,4795822.5,381825.0,11.7,1184881.0,153417.0,17.7,832491.0,92194.0,15.4,331446.5,53891.0,20.7,28368.0
224,Colorado,1990,1763683,5.2,4795822.5,393545.5,11.7,1184881.0,155777.25,17.4,832491.0,93418.0,15.025,331446.5,55138.25,20.8,29554.75
225,Colorado,1991,1794287,5.3,4795822.5,405266.0,11.7,1184881.0,158137.5,17.1,832491.0,94642.0,14.65,331446.5,56385.5,20.9,30741.5
226,Colorado,1992,1845245,6.0,4795822.5,416986.5,11.7,1184881.0,160497.75,16.8,832491.0,95866.0,14.275,331446.5,57632.75,21.0,31928.25
227,Colorado,1993,1931142,5.3,4795822.5,428707.0,11.7,1184881.0,162858.0,16.5,832491.0,97090.0,13.9,331446.5,58880.0,21.1,33115.0
228,Colorado,1994,2039524,4.2,4795822.5,410822.5,11.05,1184881.0,153124.0,15.35,832491.0,92362.0,13.05,331446.5,52698.0,18.9,35175.0
229,Colorado,1995,2124988,4.0,4795822.5,392938.0,10.4,1184881.0,143390.0,14.2,832491.0,87634.0,12.2,331446.5,46516.0,16.7,37235.0
230,Colorado,1996,2154732,4.2,4795822.5,407576.0,10.5,1184881.0,147436.0,14.3,832491.0,90319.0,12.4,331446.5,47894.0,16.8,38923.0
231,Colorado,1997,2217553,3.5,4795822.5,403410.0,10.2,1184881.0,155960.0,14.6,832491.0,100679.0,13.3,331446.5,46801.0,16.0,40853.0
232,Colorado,1998,2311582,3.6,4042184.0,400813.0,9.9,1088585.0,154100.0,14.2,781277.0,100588.0,12.9,296394.0,46514.0,15.7,43402.0
233,Colorado,1999,2344282,3.1,4224816.0,375202.0,8.9,1090250.0,130654.0,12.0,775216.0,86141.0,11.1,297502.0,36670.0,12.3,45557.0
234,Colorado,2000,2359515,2.8,4341448.0,384830.0,8.9,1122846.0,136826.0,12.2,795118.0,85416.0,10.7,310364.0,43064.0,13.9,47505.0
235,Colorado,2001,2391048,3.8,4408629.0,381718.0,8.7,1134757.0,126103.0,11.1,800324.0,80209.0,10.0,318145.0,38892.0,12.2,48483.0
236,Colorado,2002,2442992,5.5,4476876.0,426822.0,9.5,1150444.0,135233.0,11.8,817054.0,91405.0,11.2,323003.0,38431.0,11.9,48060.0
237,Colorado,2003,2486229,6.0,4521138.0,451658.0,10.0,1178251.0,151196.0,12.8,830652.0,96512.0,11.6,333816.0,45715.0,13.7,49248.0
238,Colorado,2004,2532361,5.5,4586406.0,466804.0,10.2,1179365.0,151264.0,12.8,828373.0,94396.0,11.4,336512.0,50463.0,15.0,50105.0
239,Colorado,2005,2563900,5.0,4549948.0,497763.0,10.9,1163200.0,163374.0,14.0,821137.0,101811.0,12.4,335277.0,56039.0,16.7,50841.0
240,Colorado,2006,2622243,4.3,4653234.0,539332.0,11.6,1151437.0,170379.0,14.8,811015.0,108406.0,13.4,334577.0,56770.0,17.0,52265.0
241,Colorado,2007,2664677,3.7,4756240.0,548520.0,11.5,1175042.0,179666.0,15.3,822628.0,114762.0,14.0,345363.0,58735.0,17.0,55517.0
242,Colorado,2008,2716625,4.8,4835405.0,540845.0,11.2,1190397.0,171707.0,14.4,834330.0,106985.0,12.8,351090.0,60228.0,17.2,57184.0
243,Colorado,2009,2722982,7.3,4917085.0,618676.0,12.6,1210140.0,201208.0,16.6,846344.0,123633.0,14.6,358027.0,72155.0,20.2,55735.0
244,Colorado,2010,2724417,8.7,4934178.0,651744.0,13.2,1213169.0,207165.0,17.1,868178.0,131486.0,15.1,339476.0,70745.0,20.8,54411.0
245,Colorado,2011,2736079,8.4,5002119.0,669267.0,13.4,1214671.0,215325.0,17.7,871893.0,138632.0,15.9,336397.0,71015.0,21.1,55530.0
246,Colorado,2012,2757222,7.9,5069069.0,688715.0,13.6,1213069.0,220133.0,18.1,875004.0,148544.0,17.0,331900.0,65796.0,19.8,56880.0
247,Colorado,2013,2767153,6.9,5151496.0,665351.0,12.9,1222544.0,204866.0,16.8,887663.0,139381.0,15.7,329706.0,60526.0,18.4,58942.0
248,Colorado,2014,2799491,5.0,5237165.0,632987.0,12.1,1229395.0,191679.0,15.6,894907.0,133066.0,14.9,329617.0,53751.0,16.3,61324.0
249,Colorado,2015,2824759,3.9,5339619.0,614410.0,11.5,1239846.0,183216.0,14.8,902953.0,122519.0,13.6,330993.0,55162.0,16.7,63945.0
250,Colorado,2016,2893268,3.3,5420315.0,598378.0,11.0,1243503.0,166581.0,13.4,907376.0,115917.0,12.8,330815.0,46111.0,13.9,65718.0
251,Colorado,2017,2992307,2.8,5420315.0,598378.0,11.0,1243503.0,166581.0,13.4,907376.0,115917.0,12.8,330815.0,46111.0,13.9,65718.0
252,Connecticut,1976,1455740,9.3,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
253,Connecticut,1977,1484885,7.0,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
254,Connecticut,1978,1513504,5.2,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
255,Connecticut,1979,1562654,5.1,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
256,Connecticut,1980,1588290,5.8,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
257,Connecticut,1981,1596437,6.2,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
258,Connecticut,1982,1608804,6.9,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
259,Connecticut,1983,1619703,6.0,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
260,Connecticut,1984,1663064,4.7,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
261,Connecticut,1985,1710255,4.7,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
262,Connecticut,1986,1737273,3.8,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
263,Connecticut,1987,1750361,3.4,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
264,Connecticut,1988,1746643,3.0,3422180.5,284455.5,8.75,805693.5,97462.0,13.1,597109.0,67644.0,12.1,207249.5,30085.0,14.2,56409.0
265,Connecticut,1989,1772352,3.8,3422180.5,227293.0,7.0,805693.5,83930.0,11.1,597109.0,51159.0,9.9,207249.5,25847.0,11.0,39548.0
266,Connecticut,1990,1819775,5.1,3422180.5,245464.25,7.55,805693.5,95894.0,12.45,597109.0,59714.25,11.25,207249.5,30292.5,12.925,40186.5
267,Connecticut,1991,1841104,6.5,3422180.5,263635.5,8.1,805693.5,107858.0,13.8,597109.0,68269.5,12.600000000000001,207249.5,34738.0,14.85,40825.0
268,Connecticut,1992,1827707,7.6,3422180.5,281806.75,8.649999999999999,805693.5,119822.0,15.15,597109.0,76824.75,13.950000000000001,207249.5,39183.5,16.775,41463.5
269,Connecticut,1993,1795716,6.6,3422180.5,299978.0,9.2,805693.5,131786.0,16.5,597109.0,85380.0,15.3,207249.5,43629.0,18.7,42102.0
270,Connecticut,1994,1756296,5.6,3422180.5,284455.5,8.75,805693.5,120685.0,15.05,597109.0,79778.5,14.25,207249.5,37524.5,16.25,42688.0
271,Connecticut,1995,1734064,5.5,3422180.5,268933.0,8.3,805693.5,109584.0,13.6,597109.0,74177.0,13.2,207249.5,31420.0,13.8,43274.0
272,Connecticut,1996,1741727,5.5,3422180.5,292139.0,9.0,805693.5,118359.0,14.8,597109.0,81372.0,14.4,207249.5,31637.0,14.5,44981.0
273,Connecticut,1997,1752540,5.0,3422180.5,291242.0,8.9,805693.5,121256.0,14.7,597109.0,82687.0,13.9,207249.5,30617.0,13.7,46648.0
274,Connecticut,1998,1742196,3.4,3269698.0,283772.0,8.7,816491.0,108826.0,13.3,594994.0,78225.0,13.1,217501.0,24936.0,11.5,49846.0
275,Connecticut,1999,1754565,2.9,3346516.0,249882.0,7.5,833621.0,85277.0,10.2,604538.0,60468.0,10.0,221937.0,19921.0,9.0,51706.0
276,Connecticut,2000,1764126,2.4,3354407.0,243428.0,7.3,850040.0,85480.0,10.1,622864.0,56405.0,9.1,220443.0,25826.0,11.7,52758.0
277,Connecticut,2001,1759829,3.1,3376805.0,239721.0,7.1,828290.0,76836.0,9.3,611290.0,53350.0,8.7,210291.0,19671.0,9.4,55060.0
278,Connecticut,2002,1774152,4.3,3415138.0,267357.0,7.8,833047.0,83942.0,10.1,613779.0,58214.0,9.5,210785.0,22620.0,10.7,54543.0
279,Connecticut,2003,1784260,5.4,3429223.0,273051.0,8.0,837287.0,88254.0,10.5,619068.0,55987.0,9.0,211102.0,27921.0,13.2,56409.0
280,Connecticut,2004,1774193,5.0,3438970.0,314619.0,9.1,834886.0,95407.0,11.4,617392.0,64564.0,10.5,210930.0,27524.0,13.0,56617.0
281,Connecticut,2005,1796976,4.9,3383915.0,282379.0,8.3,820497.0,93716.0,11.4,608071.0,62095.0,10.2,208057.0,27734.0,13.3,60840.0
282,Connecticut,2006,1828651,4.3,3393426.0,281079.0,8.3,805557.0,88087.0,10.9,602207.0,60084.0,10.0,200065.0,25111.0,12.6,63352.0
283,Connecticut,2007,1856209,4.5,3387526.0,269045.0,7.9,807467.0,87584.0,10.8,596428.0,58597.0,9.8,207070.0,25263.0,12.2,65969.0
284,Connecticut,2008,1881454,5.7,3390658.0,308479.0,9.1,799786.0,94346.0,11.8,587429.0,61410.0,10.5,208545.0,29626.0,14.2,68294.0
285,Connecticut,2009,1891077,7.9,3409906.0,318008.0,9.3,798969.0,95570.0,12.0,589195.0,62605.0,10.6,207429.0,30473.0,14.7,66906.0
286,Connecticut,2010,1911712,9.1,3466981.0,348881.0,10.1,805830.0,103003.0,12.8,605949.0,68661.0,11.3,198127.0,32374.0,16.3,64321.0
287,Connecticut,2011,1914775,8.8,3471805.0,373284.0,10.8,794345.0,115699.0,14.6,597790.0,79802.0,13.3,194513.0,33766.0,17.4,65822.0
288,Connecticut,2012,1887419,8.3,3484176.0,370537.0,10.6,785922.0,114613.0,14.6,592944.0,79315.0,13.4,190208.0,32501.0,17.1,67275.0
289,Connecticut,2013,1863337,7.8,3485349.0,373387.0,10.7,775350.0,112225.0,14.5,584781.0,77895.0,13.3,188032.0,31898.0,17.0,67262.0
290,Connecticut,2014,1892451,6.6,3485626.0,375281.0,10.8,764912.0,113733.0,14.9,575343.0,78909.0,13.7,185376.0,31176.0,16.8,70007.0
291,Connecticut,2015,1895832,5.7,3480915.0,367867.0,10.6,753352.0,110143.0,14.6,566107.0,76886.0,13.6,183795.0,30085.0,16.4,71333.0
292,Connecticut,2016,1904556,5.1,3469517.0,342171.0,9.9,744195.0,97462.0,13.1,561345.0,67644.0,12.1,180361.0,27362.0,15.2,73380.0
293,Connecticut,2017,1918576,4.7,3469517.0,342171.0,9.9,744195.0,97462.0,13.1,561345.0,67644.0,12.1,180361.0,27362.0,15.2,73380.0
294,Delaware,1976,264791,8.8,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
295,Delaware,1977,272833,8.5,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
296,Delaware,1978,277334,7.4,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
297,Delaware,1979,280816,7.2,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
298,Delaware,1980,283955,7.6,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
299,Delaware,1981,287919,7.8,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
300,Delaware,1982,294391,8.4,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
301,Delaware,1983,296258,7.7,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
302,Delaware,1984,307185,6.3,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
303,Delaware,1985,316652,5.1,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
304,Delaware,1986,324857,4.3,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
305,Delaware,1987,332990,3.1,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
306,Delaware,1988,348445,3.1,844657.5,78052.0,10.3,200679.5,28057.0,15.2,143100.0,18114.0,13.55,54385.5,9513.0,17.2,48770.0
307,Delaware,1989,359658,3.5,844657.5,61417.0,9.4,200679.5,22537.0,13.7,143100.0,13998.0,12.4,54385.5,7231.0,14.4,31606.0
308,Delaware,1990,360223,4.7,844657.5,65575.75,9.825,200679.5,24377.0,14.45,143100.0,15045.0,12.975,54385.5,8073.25,15.8,32705.0
309,Delaware,1991,361714,6.2,844657.5,69734.5,10.25,200679.5,26217.0,15.2,143100.0,16092.0,13.55,54385.5,8915.5,17.2,33804.0
310,Delaware,1992,367162,5.4,844657.5,73893.25,10.675,200679.5,28057.0,15.95,143100.0,17139.0,14.125,54385.5,9757.75,18.6,34903.0
311,Delaware,1993,376854,5.1,844657.5,78052.0,11.1,200679.5,29897.0,16.7,143100.0,18186.0,14.7,54385.5,10600.0,20.0,36002.0
312,Delaware,1994,384827,4.8,844657.5,73950.5,10.399999999999999,200679.5,28040.5,15.6,143100.0,17459.0,13.899999999999999,54385.5,9266.0,17.8,36673.5
313,Delaware,1995,385838,4.3,844657.5,69849.0,9.7,200679.5,26184.0,14.5,143100.0,16732.0,13.1,54385.5,7932.0,15.6,37345.0
314,Delaware,1996,388134,5.1,844657.5,71563.0,9.8,200679.5,27543.0,15.3,143100.0,17030.0,13.4,54385.5,8898.0,17.9,39701.0
315,Delaware,1997,387597,4.0,844657.5,73868.0,10.0,200679.5,28193.0,15.4,143100.0,18114.0,13.8,54385.5,8553.0,17.1,41315.0
316,Delaware,1998,394889,3.7,746861.0,72696.0,9.7,184560.0,27702.0,15.0,132834.0,18234.0,13.7,51249.0,8342.0,16.3,42662.0
317,Delaware,1999,398783,3.4,765873.0,71888.0,9.4,191046.0,26736.0,14.0,139782.0,17757.0,12.7,50544.0,7926.0,15.7,45201.0
318,Delaware,2000,413500,3.7,778813.0,67374.0,8.7,188743.0,23862.0,12.6,136796.0,14863.0,10.9,50318.0,7743.0,15.4,47812.0
319,Delaware,2001,421786,3.5,788537.0,66445.0,8.4,193295.0,22344.0,11.6,139875.0,14125.0,10.1,51457.0,7036.0,13.7,47876.0
320,Delaware,2002,416783,4.0,802257.0,74526.0,9.3,197642.0,24472.0,12.4,141362.0,15925.0,11.3,53563.0,7691.0,14.4,48096.0
321,Delaware,2003,415160,4.3,814294.0,73415.0,9.0,192880.0,25106.0,13.0,136990.0,16038.0,11.7,53181.0,7872.0,14.8,48770.0
322,Delaware,2004,420384,4.0,828029.0,79844.0,9.6,195400.0,26124.0,13.4,137836.0,15877.0,11.5,55003.0,9048.0,16.4,49545.0
323,Delaware,2005,432409,4.1,815080.0,84291.0,10.3,191654.0,27692.0,14.4,135818.0,17149.0,12.6,54206.0,9513.0,17.6,52508.0
324,Delaware,2006,441184,3.6,828661.0,88749.0,10.7,199994.0,29622.0,14.8,142278.0,18942.0,13.3,56200.0,9638.0,17.1,53714.0
325,Delaware,2007,443573,3.4,838480.0,86653.0,10.3,200718.0,29005.0,14.5,141907.0,18289.0,12.9,57849.0,9787.0,16.9,55988.0
326,Delaware,2008,447041,4.9,850835.0,87977.0,10.3,204509.0,29148.0,14.3,145288.0,18581.0,12.8,58477.0,9709.0,16.6,58380.0
327,Delaware,2009,437500,8.3,860973.0,96409.0,11.2,203179.0,33851.0,16.7,143922.0,21382.0,14.9,58066.0,11631.0,20.0,56985.0
328,Delaware,2010,434419,8.4,874333.0,104456.0,11.9,202100.0,36018.0,17.8,147285.0,23356.0,15.9,54137.0,11938.0,22.1,56172.0
329,Delaware,2011,443346,7.5,882353.0,111176.0,12.6,201546.0,37941.0,18.8,145440.0,24830.0,17.1,54565.0,11975.0,21.9,58159.0
330,Delaware,2012,445572,7.2,890737.0,113316.0,12.7,201061.0,38462.0,19.1,145576.0,25169.0,17.3,54698.0,12571.0,23.0,58326.0
331,Delaware,2013,442728,6.7,900322.0,115774.0,12.9,200641.0,38254.0,19.1,144204.0,25169.0,17.5,55305.0,12212.0,22.1,58244.0
332,Delaware,2014,453312,5.7,909603.0,118032.0,13.0,201039.0,38543.0,19.2,145339.0,25833.0,17.8,55016.0,11983.0,21.8,59853.0
333,Delaware,2015,467110,4.9,920351.0,115655.0,12.6,201645.0,38446.0,19.1,145999.0,26199.0,17.9,54960.0,11404.0,20.7,61327.0
334,Delaware,2016,473881,4.5,926860.0,109592.0,11.8,201428.0,35702.0,17.7,146469.0,23942.0,16.3,53884.0,10824.0,20.1,62112.0
335,Delaware,2017,477349,4.6,926860.0,109592.0,11.8,201428.0,35702.0,17.7,146469.0,23942.0,16.3,53884.0,10824.0,20.1,62112.0
