year,state,total_revenue,instruction_expense,property_expense,total_edu_expense,per_pupil_expense
2011,Connecticut,10659185517.055141,6155313238.673548,182267864.32631958,10433260357.12879,17554.070943678063
2011,Delaware,1865795589.946519,1086717079.7391427,22269998.99077083,1952051950.8594732,13613.687768683954
2011,District of Columbia,2054828968.4138057,805003707.0074775,74759077.1681656,2039711927.9015334,21907.37810695344
2011,Florida,28124023019.22851,15542051091.91576,635804495.3260128,28443327461.793873,9198.495356518879
2011,Georgia,19256853691.518246,10316504903.349781,324651026.1120971,18056401998.93171,9599.6824872521
2011,Hawaii,2635918697.5239244,1325936841.755965,16566846.51076514,2395026521.8664308,12868.930807907922
2011,Idaho,2329757120.8206806,1225040495.5756495,62423954.646348566,2183034456.5500784,7244.842068294071
2011,Illinois,30831265985.487373,15674782256.839233,709439530.445841,28594356820.83149,13429.09900906468
2011,Indiana,12549681277.83108,6084339526.399855,568231663.4313391,11415722738.27843,9894.170913003081
2011,Iowa,6301807695.753934,3194928280.9169955,194600571.18945584,6143005190.948119,11069.990641907361
2011,Kansas,6050399983.940038,3066067367.176719,255235632.41986495,5991573880.8170395,10963.291936925123
2011,Kentucky,7461812588.486191,3885624974.9363785,225501074.18653947,7514473654.306146,10416.994567416055
2011,Louisiana,8798891326.208338,4673613981.489759,113576150.3326813,8941573874.95741,11562.93865892531
2011,Maine,2771954588.0874596,1538946858.5982912,36521828.240238465,2751513707.924406,14681.741805556176
2011,Maryland,14337448612.70992,7921474795.339875,137935175.52663612,13962614615.272875,15362.47954334286
2011,Massachusetts,16385765403.851974,9461552771.177631,346778581.26472956,15433288555.495544,15381.685310239665
2011,Michigan,20770490023.2161,10320908744.086721,477122538.71708775,19796306766.96451,11712.316845900445
2011,Minnesota,11671324379.265997,6283053159.814475,322531269.6148912,11111840906.378592,11442.369122295378
2011,Mississippi,4783507062.177395,2398327768.0617237,183323470.8922686,4472998330.558205,8055.752226159093
2011,Missouri,10850696379.700838,5556955876.628211,254969409.54805082,10398259690.71299,10242.008691245182
2011,Montana,1765574858.899164,969930083.6889647,38904029.40811509,1746927795.230298,11415.69444604982
2011,Nebraska,4173445003.707668,2331770704.6375194,187962707.1111813,3902833454.1095543,12084.695326288462
2011,Nevada,4494995090.170322,2336878447.4010997,63426160.64442805,4267371309.267384,9196.361382419234
2011,New Hampshire,3035331153.5106316,1826831800.7277174,94343316.10839829,3043055883.674454,14363.7796647091
2011,New Jersey,26906814356.90976,15160822984.658958,140988094.35691455,26197849185.432552,18102.502287286778
2011,New Mexico,3994880093.3970547,1913140415.1974623,14560213.047568453,3885588047.5815716,9452.438274376611
2011,New York,61392437386.205154,38403452014.365005,629068866.4253242,59952721994.14207,21214.903511618704
2011,North Carolina,14115170398.51506,8218359661.200912,251808357.98219517,14157026056.605827,8355.575587159186
2011,North Dakota,1343252557.3955963,648218055.2668235,59349134.83988548,1260454099.850564,10895.004765736488
2011,Ohio,24512286026.234707,12134473658.779573,535985329.12280667,24498644534.91748,12314.097542000276
2011,Oklahoma,6267482873.873308,3053774610.4427023,160947154.1108923,5930331230.213031,7953.321469376143
2011,Oregon,6530020553.805156,3377195693.907793,51367555.28548184,6314389964.486101,10569.573715540659
2011,Pennsylvania,28994454309.178864,15345741425.137846,387259568.4510779,27970422412.391506,14304.028389919045
2011,Rhode Island,2431198481.8520713,1413038379.1158893,27507918.442377713,2418555346.8436465,16539.366259296967
2011,South Carolina,8400752021.576205,3935724980.549296,374327159.38261485,8015731640.683782,9667.969658440734
2011,South Dakota,1395107027.9533165,710805129.8263618,64306821.87971406,1408079919.5774364,9209.165227017103
2011,Tennessee,9512915519.686453,5681748617.355497,257944619.7114907,9713245572.328356,9141.945042878291
2011,Texas,54282640911.119,27441938846.215706,1032031838.1219043,53091152468.85218,9499.385704568795
2011,Utah,4905987806.283722,2542510325.616972,343810827.20679384,4811466666.1136,6744.425141927367
2011,Vermont,1751944565.6110237,934755152.6802378,33723499.988957,1602143667.1753988,16867.998270642263
2011,Virginia,15412106557.864542,8387779636.770933,576268937.5757694,15063843553.273476,11349.541248960832
2011,Washington,12591943453.71988,6473800822.628242,334040019.20251715,12390330142.155079,10526.894233547762
2011,West Virginia,3733446800.545099,2165574458.6536217,46289911.15958993,3734678059.854125,12788.906779171244
2011,Wisconsin,12194820269.663944,6746004756.503354,256474787.43305963,11746055302.913866,12679.007113039535
2011,Wyoming,1758292919.8251216,882282056.9018623,76710388.41981603,1751671071.2224648,17376.951093407544
2011,American Samoa,88475500.85192874,34965239.24478637,4941131.668763532,90137267.02883005,4653.130524275471
2011,Guam,355557414.6097476,159292570.8908104,77032646.2505257,361867306.0746736,8130.44131964666
2011,Northern Mariana Islands,93230070.90201789,38426791.70841873,1221336.3294626544,91548913.30247313,7929.847754280049
2011,Puerto Rico,3959767509.64261,1557979637.0186808,66336369.956792735,3871732879.3037715,7735.656111212374
2011,Virgin Islands,259544924.23336104,115299898.85429384,100754.52012767906,229698928.8055651,13917.779077883339
2013,Alabama,7405747741.04973,3866044362.944037,157369623.8755736,7522570150.232356,8947.834986714288
2013,Alaska,2751583154.7637506,1370277185.3400798,98639891.29754849,2736150457.503634,20020.07247689488
2013,Arizona,9669774024.42888,4580265593.691162,468207939.0751255,9400620569.279987,8062.838987452621
2013,Arkansas,5204687044.848422,2685247419.3694077,183688692.9818164,5363333947.699602,9473.269165554158
2013,California,68024609705.291214,35869164489.10997,622387269.8233538,67147537773.72932,9575.26521203484
2013,Colorado,9174653089.147804,4482414313.159214,337593044.4492589,8589131764.890714,9159.038921346
2013,Connecticut,10869247956.54035,6223965918.498967,212731870.436939,10661558450.229593,17975.000231802438
2013,Delaware,1967290758.5646536,1126886221.2954667,21779204.472125757,2027507915.9727159,14073.393888142447
2013,District of Columbia,2157829023.8649836,880868800.3289793,54408511.408354335,2082226484.0294776,20338.423773486094
2013,Florida,25248490001.247753,14660143929.924124,468012888.63557225,25932722799.48229,8460.5205424177
2013,Georgia,18022202325.87564,9925939929.41889,249636062.4601064,17719167620.014698,9128.131028473066
2013,Hawaii,2402407169.347214,1316898069.5459635,16186903.419897234,2401708489.21698,12442.487407547316
2013,Idaho,2167471956.7571483,1194781049.711578,55990660.687942415,2137091816.1550202,7132.511411977319
2013,Illinois,27692552170.530323,16034588860.201025,758757128.5903236,28879644089.617435,13595.35181170774
2013,Indiana,12247598893.414593,5877415716.212241,567390660.5438858,11186508439.413137,9720.532308537628
2013,Iowa,6215589445.78964,3253048726.299055,200491131.2093305,6146550241.3070135,10736.37172096138
2013,Kansas,6043951054.083757,3044652171.030937,243748982.53091773,5703276800.763734,10554.01515301107
2013,Kentucky,7336462344.897741,3757260603.2016387,176420919.35825926,7362333374.219161,10010.03623844744
2013,Louisiana,8694951426.798706,4365462196.943621,88367610.86044206,8438064609.631122,10883.699343655695
2013,Maine,2663190920.6153193,1439773023.0320103,36878002.73527303,2552582078.646141,14174.359671527363
2013,Maryland,14217960262.533545,7754754212.127805,130222187.18112785,13516188645.523802,15079.96093270432
2013,Massachusetts,16933597577.036072,9709857353.890594,410112821.77725077,16028697200.752375,16143.192447533236
2013,Michigan,19196208363.403217,9740745306.021309,419998347.6297858,18333811985.66157,11284.47168790807
2013,Minnesota,11555212718.732277,6295929670.046017,347387645.4625403,11165614983.032333,11459.616414188027
2013,Mississippi,4527946754.617315,2349866428.08675,126591894.44215886,4360834312.81218,8185.44029584859
2013,Missouri,10623529936.21107,5440396143.683925,261868032.08824375,10269182714.14849,10174.878333769753
2013,Montana,1708081857.162103,935390216.2094722,38975966.62717583,1699159005.025198,10959.938812742266
2013,Nebraska,3915759122.410449,2335675256.582026,162476153.817623,3981641512.165026,11946.930858484615
2013,Nevada,4265933101.022064,2118297635.1910398,55361059.69827908,3936711099.795619,8388.402125714187
2013,New Hampshire,2962424440.906807,1756717384.097546,39549751.05309993,2816824800.2030206,14420.59255141507
2013,New Jersey,27906885060.54571,15701382800.675365,214503251.23011544,27281675299.459675,18951.689646587136
2013,New Mexico,3807030871.183124,1833406315.7622738,16485724.018982043,3630298562.0160117,8941.6534081397
2013,New York,60792917579.82791,37813440488.85201,541829335.5208945,58868076032.4744,21227.540825130818
2013,North Carolina,13504564422.94454,8094805128.457789,201446254.12673154,13736500976.494389,8694.390265156231
2013,North Dakota,1395496707.1876314,699849073.9546311,60573743.82866366,1445391585.4905498,11399.861154633689
2013,Ohio,23293618120.581547,11473972048.651253,457978421.7683349,22679941527.422367,11790.330867928416
2013,Oklahoma,6091920332.540959,3037531580.793241,241865347.3616161,6091882101.538001,7977.327150504171
2013,Oregon,6346583315.483441,3221255265.6308417,51436899.865189716,5938255735.659058,10107.911232545062
2013,Pennsylvania,28277233881.877518,15037638474.76185,336094448.4764742,26570272155.600502,14117.69520126032
2013,Rhode Island,2407494387.0075336,1351049509.8456626,99488038.90692703,2368287737.2613745,15130.443824396778
2013,South Carolina,8669574687.833004,4043531359.4037957,259930428.64719668,8102600334.970592,9794.711251432669
2013,South Dakota,1363287221.1300325,679825927.1726584,60266085.63274338,1351814394.6824307,8695.420528251996
2013,Tennessee,9359429591.600863,5415198072.94429,234781612.72564468,9429672920.197716,8833.475783084432
2013,Texas,51568489001.32526,25494453696.054325,1043211179.6349326,49190204907.65881,8649.058688942596
2013,Utah,5007302042.513618,2570060812.4776077,325877779.58075094,4941696229.977889,6624.5917057654415
2013,Vermont,1690986383.2627869,1005870654.7064996,29031308.82425941,1666570701.5299175,18087.298909240762
2013,Virginia,15563799919.41181,8701394338.819374,503077476.87362474,15496091272.930525,11648.154560712921
2013,Washington,12510373164.49687,6099877530.411098,279898462.5351245,12046457569.347103,10283.05595882502
2013,West Virginia,3650558445.742918,1906700930.268539,42770436.941770375,3389583373.5876665,11523.492726125422
2013,Wisconsin,11136214099.260624,6034789293.207314,267224285.4415493,10718506543.684797,11530.704567795774
2013,Wyoming,1745720517.5646625,874566498.61562,77138043.95343348,1711498417.700803,17037.460814656784
2013,American Samoa,66369872.13175822,33581045.43936005,2030277.6670372644,71908125.58198294,4248.80500693261
2013,Guam,299196224.7674206,148568921.79182854,61244282.3224372,348766582.55833054,8558.395536515323
2013,Northern Mariana Islands,63129032.23640844,29092257.128478646,246814.9785368115,63122333.46575978,6497.869344986414
2013,Puerto Rico,3685627202.4254565,1576878679.2177656,65327036.73543616,3672084492.9368896,6544.231184295814
2013,Virgin Islands,212543269.4443653,84443330.48657048,95139.64557836854,168920737.95529646,10681.767776885863
2014,Alabama,7499137092.337406,3911270424.7446985,124273707.67466715,7558622526.58926,8888.134331069208
2014,Alaska,2714351905.542081,1369799015.5801697,76967105.9195602,2736101030.34345,19971.18263804407
2014,Arizona,9726994735.884657,4511577908.871423,541879744.956986,9364641839.910643,7890.538325391999
2014,Arkansas,5204776061.476033,2720032828.530105,132416423.87409182,5306349186.145099,10083.424667139769
2014,California,70301037405.57231,36841134032.35269,698783103.6126741,68823418427.61395,9874.578348878076
2014,Colorado,9369138664.089333,4594968039.714987,313837064.91181743,9053156635.96909,9414.3053950392
2014,Connecticut,11169924113.284723,6473096328.619015,239705229.23591682,11065613986.647642,18909.71615639362
2014,Delaware,1997217072.4445543,1129815963.9672081,15358410.22767133,2077059226.7346835,13928.832847560152
2014,District of Columbia,2199334265.0054154,880766953.4937146,52749369.98693482,2168759437.742515,21044.814924641796
2014,Florida,26254911759.712917,15172085507.065222,525989605.9201178,26766907622.133175,8796.890793964585
2014,Georgia,18135572965.548107,9889629477.232023,306744272.8865994,17842940781.05662,9078.731941909977
2014,Hawaii,2733921690.625511,1405524409.7302227,11584977.99077031,2538743915.786898,12945.430280988105
2014,Idaho,2213274450.5766253,1178645734.639886,62594324.60076626,2138696809.1166027,6966.950966477427
2014,Illinois,27616527209.362095,16840998943.033558,769580058.9745963,30029506973.558247,14287.724093505003
2014,Indiana,12225566968.06893,5775301511.129783,564298607.4588741,11059045411.047066,9623.151713300893
2014,Iowa,6302088431.463998,3298644944.4922533,198923922.216469,6282873357.658696,11023.233099317384
2014,Kansas,6149013600.934366,3100586319.207928,278490712.63597006,5999631873.859202,10781.944634529602
2014,Kentucky,7235759237.349686,3700717499.530807,169788952.43886018,7150123747.020002,9874.578348878076
2014,Louisiana,8854495113.94426,4411266457.253122,149885304.21171263,8613463125.614925,11036.412721343608
2014,Maine,2707888903.78302,1468225834.9810252,36168461.61424541,2584521633.7375603,14558.41325358205
2014,Maryland,14038658415.87873,7762735444.429259,141729851.42832524,13697204556.043945,14947.719011895108
2014,Massachusetts,17044706708.140484,9856529669.594461,308899261.7321194,16146314639.01438,16385.311629832388
2014,Michigan,19144633253.27902,9617780011.618666,410621111.3390317,18000652111.371544,11305.074247262773
2014,Minnesota,11750346685.537735,6389620348.759023,353902157.8143966,11433643888.220488,11681.200383549609
2014,Mississippi,4491614263.96336,2318136745.5890317,140738848.27511236,4386377028.98065,8330.534937652068
2014,Missouri,10594807422.667723,5464989045.163377,262621075.0080723,10407243857.130016,10238.538680217627
2014,Montana,1747045359.924025,945127563.3890326,44734031.79294235,1738782969.7151513,11138.808246316572
2014,Nebraska,3985267997.5833845,2346098664.1220136,174722812.88393822,4020380480.5078273,11881.936165179779
2014,Nevada,4401712519.845617,2200926292.378988,59389806.96970043,3963955899.924051,8494.773304440389
2014,New Hampshire,2986258304.081141,1760830168.903534,42144518.9197545,2853095451.2997775,14761.176669370101
2014,New Jersey,27741911245.44635,15502146498.121342,199902781.8687103,27134932851.0231,18889.439814814814
2014,New Mexico,3831757594.739225,1849434051.7698789,33797561.15924067,3779204704.5298223,9166.93402777778
2014,New York,61701944091.805954,39129930645.043304,576516462.7888069,59887804833.63055,21801.122465531225
2014,North Carolina,13304750280.31381,7893547994.477212,174853311.41833943,13486275903.123877,8506.939109387673
2014,North Dakota,1522685364.3352048,734968221.2277094,62735598.99689951,1516475071.6903262,11755.209030312248
2014,Ohio,23818864537.45572,11726559045.279776,474758273.92251706,21997451958.87549,11810.968969653963
2014,Oklahoma,6164576865.068643,3048315337.0583987,284872067.6503954,6249711838.975539,7960.491703838877
2014,Oregon,6714428741.36335,3327341612.759758,57581103.56856584,6067126712.433685,10294.298619559342
2014,Pennsylvania,28494198200.70229,15141489629.918312,348150254.45122415,26760179117.902214,14389.105801399028
2014,Rhode Island,2420097524.5083895,1350159164.5845964,99357268.27376065,2391351266.3922853,16277.847019464722
2014,South Carolina,8760215864.821299,4084577106.504444,229313126.66893503,8206542886.610639,9881.675068430657
2014,South Dakota,1369635226.3343472,701544403.7346201,61157330.13490555,1354339333.1368487,8969.239697384428
2014,Tennessee,9452425495.08309,5379036666.029329,260079509.59981585,9340714355.75245,8747.213757096513
2014,Texas,54114663334.80992,26480926727.53629,1062326083.9720576,51140804464.752815,8886.106696911327
2014,Utah,4973320011.398634,2627742176.5384016,346346081.79861534,4877983206.086497,6721.607233373886
2014,Vermont,1729669657.4864957,1024116354.3878541,27176124.122351483,1695626777.9395783,18460.59519042309
2014,Virginia,15257417205.079567,8569553492.359346,545681938.1705993,15278254847.497944,11469.312614051096
2014,Washington,13111023509.879272,6400351014.525701,340840446.7697224,12642449446.129644,10791.068988240066
2014,West Virginia,3611370540.4502697,1871011127.7576838,99671348.80481635,3593012508.0646377,11531.155455866452
2014,Wisconsin,11132444237.712368,6010797691.206319,264837445.40863666,10937352221.660463,11564.61141947148
2014,Wyoming,1796346064.8509436,879579781.8048121,68930759.40805793,1786386053.1506405,16826.322059171398
2014,American Samoa,88803519.6702614,31692420.685675185,5034701.788469012,84232982.8793973,4780.1475272032985
2014,Guam,299723944.4509158,148423751.0409317,190648153.6774213,506211347.6031107,9157.809674067317
2014,Northern Mariana Islands,59131961.858196475,26425487.874201644,117556.14557143823,63483044.76270192,6547.230695796162
2014,Puerto Rico,3570512290.797433,1425944746.790201,35044760.957387134,3630093424.3124537,7828.695483576643
2014,Virgin Islands,198104803.6384538,103492126.29930386,0.0,178767140.08578333,11498.713309340363
2015,Alabama,7529560646.4651985,3921025471.5998344,113148701.12137948,7552511080.280604,9038.602640316938
2015,Alaska,2972570145.6253858,1508091965.4261382,61762862.89152677,2977607461.353485,21882.61293493716
2015,Arizona,10044807800.99828,4544116023.993811,538932439.1459051,9524188331.275618,7988.52075167604
2015,Arkansas,5349892624.692579,2735785539.1066256,132201705.88264555,5427260331.258074,10187.920811587355
2015,California,75334137771.51602,39708646355.07418,834007141.9338782,74044213479.41388,10689.165300379298
2015,Colorado,9887705914.412035,4724837893.619593,316557309.4568575,9380404541.135029,9812.240598775616
2015,Connecticut,11520259032.13667,6608836018.696405,256258246.5414844,11467536880.15016,19592.077513427306
2015,Delaware,2104099727.2280552,1163985902.4247503,21326479.643084675,2056614715.3760996,14254.583169139765
2015,District of Columbia,2279832081.6228967,912273399.6222844,44728003.11994921,2168479387.0977693,21171.757114468583
2015,Florida,27127325411.502308,15614572464.954538,661155252.2823257,27717286531.421192,8771.27224629457
2015,Georgia,19008968398.581905,10342738692.09444,331130563.61966866,18672046527.021793,9361.626866427303
2015,Hawaii,2733885392.132674,1395093371.3336174,16886496.465970796,2552805793.9350853,13571.067957150754
2015,Idaho,2314467752.7741933,1213625685.3500426,67745765.71527359,2206435594.3885965,7124.760046747702
2015,Illinois,27648447662.863525,17834295354.061802,788386310.9917263,31296783684.48276,15068.725732753346
2015,Indiana,12256029683.824528,5807511949.501429,588592727.5275571,11272609694.1191,9735.281848981296
2015,Iowa,6545052473.201678,3409605780.4423227,184677714.42147613,6491645124.049449,11349.390364404242
2015,Kansas,6303684174.179329,3116055994.0166063,278804552.74726284,6206970779.613564,10689.165300379298
2015,Kentucky,7548008980.25364,3836273326.926098,165876068.0758047,7329791221.9727745,10268.930021897164
2015,Louisiana,9039908316.390259,4544659860.087539,179417865.38004026,8948466196.202429,11301.797453347228
2015,Maine,2771661442.0280786,1510190107.0110075,31742706.686857905,2665534521.0326853,15467.696093529157
2015,Maryland,14704229347.73244,7982133938.954919,155710860.22155797,13907396869.64462,15228.71892311522
2015,Massachusetts,17526610862.908978,10232377240.443277,250496609.2369324,16674555229.40906,17162.81381926191
2015,Michigan,19698248993.53883,9808973929.710482,462459843.8497281,18456548265.145485,11651.14967280828
2015,Minnesota,12337389069.609898,6702567150.319978,395352382.10616964,12180250789.635921,12271.882746807192
2015,Mississippi,4607814236.411629,2386855798.879182,125871951.998806,4415181152.232566,8522.168924591908
2015,Missouri,11064871944.47113,5612088376.496353,257296164.89719728,10643051150.686968,10551.449642852622
2015,Montana,1828069139.4531322,953926440.9606822,44682465.817603804,1808343992.1603894,11291.671302058503
2015,Nebraska,4220933699.2959914,2461172542.64168,212881092.25575382,4312539661.624289,12189.860921368509
2015,Nevada,4579172489.387141,2284324562.8187513,70055846.63400094,4142628749.583511,8685.199960340398
2015,New Hampshire,3030252026.7688227,1778509891.8342693,42072792.58684821,2932690613.612922,15097.07895636178
2015,New Jersey,28945724963.52556,15837195687.375393,186299135.03074464,28150794782.19361,19183.993616491647
2015,New Mexico,4037074629.524992,1914038729.0187793,23936945.751486182,3902630251.500133,9529.720977820156
2015,New York,64010482584.17497,40445008445.892975,590539246.19872,62087148686.22067,22512.45954509592
2015,North Carolina,13854570639.049934,8322698630.659012,199070186.40532959,14143118295.085434,8834.054384284671
2015,North Dakota,1598325674.2616224,827673980.60013,67434546.55633563,1689395233.0912383,12743.76139686183
2015,Ohio,24825542105.181187,11974042332.872795,593148320.9739343,22729998245.696598,11663.301054354752
2015,Oklahoma,6340155048.233288,3101850815.3269897,282590137.4478033,6330158401.306007,8063.454271212614
2015,Oregon,7166769476.968092,3523926227.134847,62841927.85038626,6558858882.028315,10896.751401798183
2015,Pennsylvania,29348696323.63089,15634571000.105005,677415460.4677006,27745700351.944164,14976.577756025941
2015,Rhode Island,2475258924.362223,1394102814.0000973,110145336.29251488,2455455516.0966306,16688.909938949528
2015,South Carolina,9003687019.561884,4155223375.0494227,233284376.7615361,8492738499.236452,10127.163903854998
2015,South Dakota,1438534710.2292917,717436523.6714962,65492064.16907648,1457980655.228241,9073.03155469861
2015,Tennessee,9547172411.25391,5419179938.973601,237342752.88948897,9464971506.854918,8849.24361121776
2015,Texas,56835850222.626854,27837583025.533035,1269666168.0003333,55325430442.35323,9407.19454722657
2015,Utah,5192534603.185177,2744334697.262247,338769131.67111224,5066360972.887177,6923.249636102051
2015,Vermont,1780643891.1334672,1050673071.5802073,35256353.594539635,1733676652.687052,19368.28956994646
2015,Virginia,15821111781.559643,8866363243.077467,530539435.3566917,15740998801.45887,11878.988076804619
2015,Washington,13778148801.087091,6686303739.23295,364301351.2966243,13269567453.933966,11253.191927161344
2015,West Virginia,3569844229.226254,1868881504.6736944,92533648.41369607,3559808217.8984547,12111.889556445318
2015,Wisconsin,11339253951.2738,6054422212.140117,262582582.93438447,11187624969.977335,11839.496086778587
2015,Wyoming,1986467984.5090523,909777150.4247291,68568287.66907859,1950993781.9587626,17067.627997147883
2015,American Samoa,83248666.38637313,31066950.131986316,483308.03701422265,68316867.48396108,4426.14072830219
2015,Guam,320579200.04910195,148008949.0433429,12995756.747372553,310414374.96337396,9397.068395937844
2015,Northern Mariana Islands,65854232.04560854,31032872.595054366,827651.86204787,66955766.93417772,7008.309306927351
2015,Puerto Rico,3137820597.79704,1347247911.0256186,53638397.54618445,3415950004.596354,7087.293286979415
2015,Virgin Islands,192634812.7130881,95669866.32223849,0.0,161088961.44512844,14557.355092672678
2012,Alabama,7421545609.679856,3865843208.236261,100705872.61151424,7408654031.651567,8542.632664616673
2012,Alaska,2609913427.1530485,1322419791.2612352,52367446.309311226,2559970915.6333313,19391.31619293187
2012,Arizona,9727226305.173834,4557118330.857436,373145013.06476647,9358784107.563503,7957.234439924388
2012,Arkansas,5524230276.588595,2725226983.142077,225535288.94977224,5501219850.86044,10054.21450908996
2012,California,68792997905.78732,36414521776.48175,735442552.0757642,68488958053.435104,9598.440177008111
2012,Colorado,9093335714.307978,4418317415.798409,250003115.8259972,8482342706.344992,9085.171376429698
2012,Connecticut,10740595729.731909,6178005679.577568,199560351.20801502,10607520368.912142,17830.60271174334
2012,Delaware,1956342645.932102,1167126909.8829935,25474806.94990723,2041926464.5624363,14387.206725785518
2012,District of Columbia,2167608124.543281,873181342.5483419,49130966.643348694,1930848300.2710915,20458.622599022627
2012,Florida,25076493267.03022,14492118794.403614,545926706.1291411,26239911641.527042,8467.367178584806
2012,Georgia,18419451095.861782,10099751479.781925,244722929.42002407,17999464598.1569,9298.423586853316
2012,Hawaii,2650012677.640714,1310336781.9865546,15938319.676089097,2435585088.98125,12774.225545963745
2012,Idaho,2155785686.4719505,1169236579.5040333,61066803.66827966,2085185416.6028337,6989.236661236792
2012,Illinois,30488138907.173218,15745616483.15858,751904830.3421562,28570024636.49713,13450.569566277865
2012,Indiana,12482559425.234188,6135637947.202627,616031494.9408783,11567580299.249237,10032.262075663999
2012,Iowa,6312853297.980557,3195000866.01855,202313822.98019984,6178332327.60553,10701.288618169465
2012,Kansas,6059432507.1031,3094482995.09225,255312334.84785315,5810339921.766498,10634.385963918918
2012,Kentucky,7408127969.809072,3850186757.805361,220508424.2173489,7541810548.527004,10532.986628570434
2012,Louisiana,8793691886.926296,4491376901.7953,143897352.279746,8693573079.87906,11228.147020392518
2012,Maine,2672119350.954633,1456619985.3615644,32892570.791928362,2592319539.621645,14098.689029330035
2012,Maryland,14367994572.809961,7696135471.85001,137846849.75808603,13628139746.781507,14996.648091849092
2012,Massachusetts,16553218666.941963,9572073556.63169,693676187.7981569,16022281047.859386,15784.844987238344
2012,Michigan,19601706350.66616,10003547190.939754,437994852.4061387,18997434880.937675,11382.859408346909
2012,Minnesota,11488110830.22515,6205872071.389278,340562216.1969738,11025947772.38914,11292.958966697737
2012,Mississippi,4642587860.937939,2369451912.4725037,162637260.3260277,4466058964.843946,8143.307447058722
2012,Missouri,10685283138.682047,5433057777.141416,264350353.44263786,10262518829.18308,10083.484420324572
2012,Montana,1696317955.7294574,935676653.7808871,31431410.55097259,1711713159.6583405,10914.54082859308
2012,Nebraska,3950130198.3608503,2239088362.9330473,135055549.76169237,3878471936.189539,11935.851659886583
2012,Nevada,4325365480.322278,2189483716.089419,55303081.4647726,4101856323.6215277,8685.846158871747
2012,New Hampshire,2994675076.316485,1780288934.3027563,68914633.4521329,2938083602.3525267,14343.301858933597
2012,New Jersey,27796502655.38079,15284288575.336994,182244427.4793592,26603140919.168835,18342.826158349086
2012,New Mexico,3775343347.029561,1815900340.108339,16289796.951610234,3721088941.6723785,8976.454563272559
2012,New York,61305274532.11573,38053738358.62253,551236028.6410403,59462752231.37889,21210.23210536861
2012,North Carolina,13707738774.886255,8018395089.200211,165692554.0146781,13643083036.870527,8600.127133113236
2012,North Dakota,1355629139.8489158,670678018.8453313,49690663.795269035,1324188489.414179,11067.162508602141
2012,Ohio,23924505428.44573,11722078532.852724,458023098.5931993,23613747167.6488,11921.216704269276
2012,Oklahoma,6128740163.33369,3006656737.478162,200706809.726208,5951863537.558168,7908.1028032091435
2012,Oregon,6452365584.780813,3272114334.0300617,52487027.486306265,6128659379.424035,10263.285303622919
2012,Pennsylvania,28023310452.676136,14800606590.27678,298535432.2923422,26615671712.08983,13922.024207949687
2012,Rhode Island,2381415971.963989,1404441264.122416,24385519.885833256,2376032961.4052024,16556.31621906496
2012,South Carolina,8405738227.454895,3913572219.3062496,257957504.812408,7900013021.021547,9520.03862905825
2012,South Dakota,1362153583.9093487,676223760.7023964,57856342.86269677,1333592539.7478464,8711.980008188368
2012,Tennessee,9387143880.316463,5428258135.77526,250167128.7282464,9503187569.01447,8830.105007099488
2012,Texas,51780123639.17761,25350970062.669334,1009762070.028276,49073384954.69807,8719.297485997022
2012,Utah,4828596169.024195,2515632594.8473525,383107778.96297383,4847973022.744915,6557.505470526234
2012,Vermont,1718856206.5670533,980631152.1939294,28459134.693415336,1626132306.6972265,17426.050724322064
2012,Virginia,15324003795.181078,8491608134.379052,420946200.5997979,15218425869.533722,11394.358302046223
2012,Washington,12381987132.134716,6129431925.279746,301841501.172265,12163789448.238987,10305.09946252951
2012,West Virginia,3717964925.368211,2006685346.131759,44528553.256570294,3545867020.28979,12005.890376055124
2012,Wisconsin,11372970929.483414,6094507476.973362,253740777.90990618,10736743155.021847,11677.64922863838
2012,Wyoming,1734911983.2608647,885825817.7138644,75568427.52243525,1729458918.3056004,17275.519752258337
2012,American Samoa,103839170.61360489,36702506.558799446,8771163.768704757,99324686.13088322,4776.222301105429
2012,Guam,321541471.7152278,149463330.09901392,13975020.518301873,317728773.07780695,9149.983322734915
2012,Northern Mariana Islands,68171797.60167949,31031280.41085569,1240235.1323727972,73134436.83137625,7301.797499063565
2012,Puerto Rico,3527663396.602503,1545831078.7870023,64040793.90635209,3599783261.999647,6784.347282594493
2012,Virgin Islands,231726768.95353976,100051564.6529439,89772.90846450692,194282134.24892637,11644.197901513107
2016,Alabama,7421545609.679856,3865843208.236261,100705872.61151424,7408654031.651567,9236.418059163001
2016,Alaska,2609913427.1530485,1322419791.2612352,52367446.309311226,2559970915.6333313,17509.97531647
2016,Arizona,9727226305.173834,4557118330.857436,373145013.06476647,9358784107.563503,7613.00643522
2016,Arkansas,5524230276.588595,2725226983.142077,225535288.94977224,5501219850.86044,9845.568547739
2016,California,68792997905.78732,36414521776.48175,735442552.0757642,68488958053.435104,11495.330166441001
2016,Colorado,9093335714.307978,4418317415.798409,250003115.8259972,8482342706.344992,9574.742414367
2016,Connecticut,10740595729.731909,6178005679.577568,199560351.20801502,10607520368.912142,18957.841335431
2016,Delaware,1956342645.932102,1167126909.8829935,25474806.94990723,2041926464.5624363,14713.367704681
2016,District of Columbia,2167608124.543281,873181342.5483419,49130966.643348694,1930848300.2710915,19159.218801721
